age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,CLASS
33,1,1,1,0,43,1,0,0,14,8,332,2,358,2,0,0
41,9,1,1,0,288,1,0,2,15,8,221,4,-1,0,3,0
34,0,1,1,0,613,1,0,0,4,6,80,1,-1,0,3,0
37,9,2,2,0,6101,0,0,0,4,8,60,5,87,1,2,0
38,1,1,0,0,168,1,1,1,13,8,212,3,-1,0,3,0
39,1,1,0,0,7685,1,0,0,14,0,493,3,-1,0,3,0
35,9,0,2,0,4515,1,0,0,19,9,98,2,-1,0,3,0
28,1,2,1,0,517,0,1,0,8,5,681,1,-1,0,3,1
27,1,2,1,0,148,0,0,0,22,5,203,1,-1,0,3,0
48,5,1,0,1,-285,0,1,0,19,9,157,1,-1,0,3,0
50,1,1,1,0,887,0,0,2,16,6,287,1,-1,0,3,0
45,6,1,1,0,3098,1,0,0,7,1,159,2,-1,0,3,0
41,9,1,2,0,744,1,0,2,14,8,125,1,-1,0,3,0
39,9,1,1,0,130,0,0,0,8,5,202,2,-1,0,3,0
44,4,1,1,0,438,1,0,1,8,8,37,3,303,1,0,0
54,0,1,1,0,0,0,0,0,28,4,161,1,98,2,0,1
49,4,1,2,0,322,0,0,0,6,1,72,4,-1,0,3,0
34,1,2,1,0,186,0,0,0,2,3,342,1,-1,0,3,0
75,5,0,2,0,3810,1,0,0,16,9,262,1,183,1,0,1
42,4,1,2,0,0,0,0,0,13,1,325,2,-1,0,3,0
53,1,1,1,0,4380,0,0,1,19,1,223,7,-1,0,3,0
49,4,0,2,0,755,0,0,0,31,5,1212,4,-1,0,3,1
31,7,2,1,0,2070,0,0,0,29,1,319,2,-1,0,3,0
45,1,2,0,0,999,0,0,0,29,4,182,2,-1,0,3,0
39,6,1,1,0,167,1,1,0,17,5,330,1,-1,0,3,0
46,9,1,1,0,1322,1,1,0,19,9,514,1,-1,0,3,0
42,0,0,1,0,1076,1,0,2,14,8,213,1,-1,0,3,0
37,4,1,2,0,502,1,0,0,7,8,551,1,351,1,0,0
26,9,2,2,0,1216,1,0,0,16,0,472,2,-1,0,3,0
37,4,2,2,0,876,1,0,0,15,0,140,4,327,2,0,0
36,7,2,1,0,342,1,0,2,7,8,142,1,-1,0,3,0
29,1,2,0,0,950,1,0,2,4,6,135,3,-1,0,3,0
36,1,1,0,0,973,1,1,2,23,8,293,1,-1,0,3,0
26,9,1,2,0,3825,1,0,2,13,8,107,1,-1,0,3,0
32,1,1,1,0,2366,1,0,2,20,8,127,2,-1,0,3,0
40,4,1,2,0,542,1,0,0,20,9,1816,1,-1,0,3,0
53,4,1,0,0,995,0,0,0,4,3,200,3,-1,0,3,0
29,4,1,2,0,20,1,0,0,12,8,418,1,-1,0,3,0
34,9,2,2,0,228,1,0,0,22,5,387,4,-1,0,3,0
43,1,1,1,0,130,0,0,0,5,8,156,1,337,3,0,0
56,4,1,2,0,217,0,1,0,21,5,121,2,-1,0,3,0
55,2,0,2,0,0,0,0,2,6,6,108,2,-1,0,3,0
31,6,1,2,0,259,1,0,0,7,8,47,1,-1,0,3,0
27,0,2,1,0,619,1,0,0,20,0,16,5,322,4,1,0
36,4,1,1,0,644,1,0,0,18,9,54,2,-1,0,3,0
44,4,1,2,0,22,1,0,0,6,1,265,2,-1,0,3,0
37,0,0,2,0,4303,1,0,2,23,8,168,1,-1,0,3,0
30,0,2,1,0,239,1,0,0,7,8,115,3,-1,0,3,0
42,9,2,1,0,275,0,0,0,26,1,31,8,-1,0,3,0
30,4,1,2,0,1221,1,0,1,25,5,279,4,-1,0,3,1
62,5,1,1,0,816,0,0,0,1,11,28,2,-1,0,3,0
24,1,1,1,0,1222,1,0,0,20,0,369,1,-1,0,3,0
31,9,1,1,0,2363,1,0,2,13,8,247,1,-1,0,3,0
66,5,1,2,0,2262,0,0,0,22,0,155,1,-1,0,3,0
47,0,1,1,0,2,0,0,0,10,5,89,1,-1,0,3,0
39,2,1,2,0,2,1,0,0,17,9,180,1,-1,0,3,0
35,9,1,1,0,4508,1,0,0,18,9,854,1,-1,0,3,1
35,0,0,1,0,-402,1,0,0,17,0,46,1,-1,0,3,0
27,9,1,1,0,1577,1,1,2,28,8,266,2,-1,0,3,0
32,1,1,1,0,34,1,0,0,5,8,321,2,-1,0,3,0
44,4,1,2,0,795,0,0,0,28,1,99,24,-1,0,3,0
42,1,1,1,0,117,1,0,2,9,8,147,1,-1,0,3,0
34,6,2,2,0,5462,0,0,0,30,0,430,1,-1,0,3,1
25,7,2,1,0,402,0,1,0,7,5,264,1,-1,0,3,0
40,9,2,1,0,641,0,0,0,16,5,156,6,-1,0,3,0
43,4,0,2,0,36,0,0,0,26,8,118,1,102,2,0,0
55,10,1,2,0,383,0,0,2,6,8,343,3,-1,0,3,0
50,1,1,1,0,283,1,0,0,7,1,226,3,-1,0,3,0
45,4,0,2,0,0,0,0,2,1,6,5,1,-1,0,3,0
35,1,0,1,0,3102,1,0,0,20,9,138,1,-1,0,3,0
32,1,1,1,0,889,1,0,0,10,11,185,1,99,5,2,1
59,3,1,1,0,0,0,0,1,3,3,722,1,99,4,0,0
34,6,1,1,0,-370,1,0,2,21,8,748,1,-1,0,3,0
39,4,1,2,0,-606,1,0,2,26,8,142,1,-1,0,3,0
40,4,2,1,0,10378,1,0,0,17,9,523,3,-1,0,3,0
36,1,2,0,0,1313,1,0,2,20,6,8,10,-1,0,3,0
40,4,1,2,0,8969,1,0,0,17,9,153,1,-1,0,3,0
55,6,1,1,0,-196,1,0,2,20,8,210,2,-1,0,3,0
38,2,1,1,1,15,1,0,0,10,5,121,1,-1,0,3,0
61,0,1,1,0,4608,0,0,0,12,7,212,1,-1,0,3,1
41,4,1,2,0,666,1,0,2,21,8,253,3,-1,0,3,0
57,1,1,0,0,452,1,0,2,13,8,139,4,-1,0,3,0
48,1,1,1,0,149,1,0,2,9,8,71,1,-1,0,3,0
77,5,1,2,0,7802,0,0,1,4,8,421,1,92,2,2,1
35,7,1,1,0,1453,1,0,2,28,8,199,1,-1,0,3,0
54,1,1,1,0,1480,1,0,2,14,8,108,1,-1,0,3,0
37,4,2,3,0,715,1,0,2,20,8,247,2,-1,0,3,0
56,4,2,1,0,237,1,0,1,9,5,236,4,-1,0,3,0
40,9,1,1,0,694,1,0,0,4,3,97,4,196,5,0,0
40,4,1,2,0,0,0,0,0,14,5,109,8,-1,0,3,0
54,4,1,2,0,55,1,0,0,2,6,112,2,-1,0,3,0
55,3,1,0,0,136,1,0,2,19,6,15,10,-1,0,3,0
55,7,0,1,1,-404,1,0,0,22,5,502,3,-1,0,3,0
52,1,1,0,0,779,1,0,2,16,8,30,3,-1,0,3,0
55,1,2,0,0,1187,1,0,2,2,6,193,2,-1,0,3,0
33,4,1,2,0,641,1,0,0,13,1,347,2,-1,0,3,0
52,1,1,3,0,826,1,0,2,15,8,468,2,-1,0,3,0
33,7,0,1,0,991,1,0,2,27,8,148,1,-1,0,3,0
53,0,1,1,0,1796,0,0,1,16,7,295,1,91,2,2,1
46,0,1,1,0,22,0,0,0,26,1,388,6,-1,0,3,1
44,9,2,1,0,244,1,0,0,12,1,1735,4,-1,0,3,1
48,4,0,2,0,1328,1,0,2,6,8,339,1,-1,0,3,0
50,3,1,1,0,7317,1,0,0,13,8,172,1,370,1,0,0
34,9,2,1,0,4943,1,1,0,19,9,117,2,-1,0,3,0
38,9,2,1,0,258,0,1,2,20,6,587,2,-1,0,3,0
42,4,2,2,0,515,1,0,0,19,9,501,2,-1,0,3,0
32,4,2,2,0,12607,0,0,0,14,1,203,5,84,1,0,0
58,0,1,1,0,2,1,1,1,25,5,282,9,-1,0,3,0
31,4,1,2,0,13,0,0,0,28,1,110,5,-1,0,3,0
19,8,2,0,0,103,0,0,0,10,5,104,2,-1,0,3,1
41,4,1,2,0,3872,0,0,0,15,10,231,1,-1,0,3,0
31,10,1,1,0,296,1,0,2,20,8,378,3,-1,0,3,0
52,6,2,0,0,217,0,1,0,15,5,193,6,-1,0,3,0
42,6,0,2,0,360,1,0,2,24,6,110,5,-1,0,3,0
41,1,2,1,0,428,1,0,0,12,8,92,1,-1,0,3,0
30,1,2,1,0,315,0,0,0,23,6,1407,1,-1,0,3,1
38,1,1,1,0,121,1,1,0,6,3,168,1,212,2,0,0
32,4,1,2,0,820,1,0,0,17,5,738,3,-1,0,3,0
52,9,1,1,0,195,1,0,0,18,3,220,1,63,5,0,1
48,4,0,2,0,108,1,0,2,27,8,89,2,-1,0,3,0
36,4,1,2,0,-381,1,0,0,31,5,30,29,-1,0,3,0
45,10,0,0,0,757,0,0,0,20,0,103,1,325,4,0,0
34,9,1,2,0,691,1,1,2,2,6,70,1,-1,0,3,0
36,1,1,0,0,1925,1,0,0,20,0,904,2,-1,0,3,1
34,4,1,2,0,902,1,0,0,14,8,159,1,367,2,1,0
61,5,1,1,0,5207,0,0,0,11,11,336,1,81,2,1,0
54,7,1,1,0,0,0,0,2,19,6,220,1,-1,0,3,0
50,2,1,1,0,665,0,0,1,17,9,238,1,-1,0,3,0
43,0,0,1,0,738,1,0,0,21,9,585,4,191,4,0,0
47,1,1,0,0,233,0,0,0,8,1,293,3,-1,0,3,0
45,7,1,1,0,-839,1,0,2,28,8,68,1,-1,0,3,0
57,5,1,0,0,5799,0,0,2,17,6,97,1,-1,0,3,0
27,0,1,1,0,1033,1,0,2,9,8,1713,1,-1,0,3,0
49,10,0,1,0,66,0,0,0,9,5,218,3,-1,0,3,0
43,7,1,0,0,2567,1,0,0,14,8,109,1,360,2,0,0
40,4,1,2,0,1584,1,0,1,21,9,661,1,-1,0,3,0
32,7,2,1,0,182,1,0,0,6,8,145,1,-1,0,3,0
58,4,1,0,0,76,1,0,1,18,8,54,4,-1,0,3,0
34,0,2,1,0,663,1,0,0,20,0,111,1,-1,0,3,0
46,9,0,1,0,3455,1,0,2,14,8,566,2,-1,0,3,0
29,1,1,1,0,15,0,0,0,3,6,136,1,-1,0,3,0
52,1,1,0,0,1054,0,0,0,4,1,273,1,-1,0,3,0
45,4,1,2,0,1529,0,0,0,30,6,160,1,-1,0,3,0
26,4,2,1,0,63,0,0,0,28,5,76,4,-1,0,3,0
40,9,1,2,0,0,0,0,0,19,1,44,1,-1,0,3,0
41,0,1,1,0,920,1,1,2,27,8,239,1,-1,0,3,0
47,0,2,1,0,3696,0,0,0,12,5,250,2,181,4,2,1
27,9,2,3,0,59,0,0,0,15,5,792,4,-1,0,3,0
27,7,1,1,0,0,1,0,0,23,5,198,13,-1,0,3,0
48,1,1,1,0,157,1,0,2,6,8,73,1,-1,0,3,0
49,0,1,1,0,2465,0,0,0,20,1,157,3,-1,0,3,0
35,1,1,0,0,0,1,0,0,24,5,90,6,-1,0,3,0
47,6,1,1,1,2,0,0,0,5,3,236,2,-1,0,3,0
54,4,1,2,0,0,0,0,0,16,5,118,5,-1,0,3,0
39,4,2,2,0,12437,0,0,1,18,9,40,1,-1,0,3,0
28,8,2,1,0,378,1,0,0,17,0,346,1,-1,0,3,0
54,1,1,0,0,211,0,0,2,19,6,200,2,-1,0,3,0
34,9,1,1,0,-228,1,0,0,20,0,187,3,332,3,1,0
63,5,1,1,0,2747,0,0,0,11,11,113,1,80,1,0,0
42,6,1,2,0,1932,1,0,2,16,8,192,32,-1,0,3,0
43,9,2,1,0,11269,0,0,2,29,8,92,1,-1,0,3,0
37,0,1,1,0,1314,1,0,0,8,8,682,2,85,7,2,0
55,1,1,0,0,2275,0,0,0,25,1,139,9,-1,0,3,0
43,4,2,2,0,1304,0,0,0,6,1,501,2,-1,0,3,1
41,1,1,1,1,720,0,1,0,24,5,651,1,-1,0,3,1
47,9,0,1,0,2914,1,0,0,18,1,405,13,-1,0,3,0
34,9,1,1,0,1464,1,0,2,23,8,350,1,-1,0,3,0
28,8,2,1,0,11555,0,0,0,8,0,125,2,-1,0,3,0
36,7,1,1,0,-302,1,0,0,13,8,36,2,-1,0,3,0
50,9,1,1,0,2497,1,0,0,21,9,35,1,176,1,0,0
35,1,1,1,0,-339,1,0,2,8,8,389,2,-1,0,3,0
40,9,1,1,0,56,1,1,0,29,4,194,1,247,1,0,0
26,6,2,2,0,211,0,0,0,29,4,168,3,-1,0,3,0
36,4,0,2,0,3611,1,0,2,4,6,347,3,-1,0,3,0
59,10,1,0,0,0,0,0,0,30,4,3025,2,-1,0,3,0
28,8,2,1,0,459,0,0,0,16,7,83,13,-1,0,3,0
46,2,1,3,0,242,1,0,2,9,8,332,2,-1,0,3,0
50,6,1,1,0,1138,0,0,0,14,1,219,10,-1,0,3,0
53,4,1,2,0,1319,1,0,0,16,0,427,1,150,1,0,0
81,5,1,1,0,1,0,0,0,19,1,65,5,-1,0,3,0
35,7,0,1,0,67,1,0,0,5,8,192,2,-1,0,3,0
58,5,1,3,0,937,0,0,0,5,1,155,1,-1,0,3,0
44,7,1,1,0,0,1,1,0,11,8,161,1,-1,0,3,0
38,4,1,2,0,-558,1,0,0,21,5,533,1,-1,0,3,0
49,1,1,1,0,171,0,0,0,4,3,19,3,175,2,1,0
33,9,2,2,0,696,0,1,0,5,3,193,1,176,8,0,0
29,4,1,2,0,361,1,1,0,28,5,819,3,-1,0,3,0
28,9,2,1,0,227,0,0,0,30,0,278,1,-1,0,3,1
31,0,1,1,0,236,1,1,1,4,8,211,3,-1,0,3,0
33,4,2,2,0,-53,0,0,0,29,4,617,2,-1,0,3,0
52,9,1,1,0,192,1,0,0,23,5,61,2,-1,0,3,0
43,4,0,2,0,38,1,0,0,25,5,197,6,-1,0,3,0
32,6,2,1,0,518,1,0,0,18,8,34,7,-1,0,3,0
36,6,1,2,0,16,1,1,0,18,5,95,4,-1,0,3,0
41,1,1,1,0,-256,1,0,2,3,6,147,2,-1,0,3,0
43,1,1,1,0,105,0,1,0,4,5,668,2,-1,0,3,0
45,6,1,2,0,334,0,0,2,5,6,87,2,-1,0,3,0
39,9,1,1,0,1048,0,1,0,21,5,405,1,-1,0,3,0
41,7,1,1,0,108,1,1,2,13,8,83,7,-1,0,3,0
31,9,1,1,0,660,0,0,0,22,6,115,1,-1,0,3,0
37,10,2,2,1,0,1,0,0,10,5,108,1,-1,0,3,0
28,2,1,3,0,1034,0,0,0,29,4,113,1,-1,0,3,0
47,3,1,0,0,201,1,0,0,7,1,58,2,382,1,0,0
37,3,1,0,0,189,0,0,0,8,1,148,4,-1,0,3,0
60,5,0,3,0,-49,1,0,0,29,4,188,1,261,2,0,0
43,9,0,1,0,1413,1,0,1,28,5,75,3,-1,0,3,0
58,5,0,2,0,264,1,1,0,8,5,523,3,-1,0,3,0
52,2,1,2,0,54,1,1,1,18,9,103,1,-1,0,3,0
50,1,1,0,0,12519,1,0,0,17,0,146,2,147,4,2,0
32,7,2,1,0,2881,0,0,0,2,5,356,1,-1,0,3,1
42,1,1,0,0,0,1,0,0,17,5,71,1,-1,0,3,0
31,0,1,1,0,88,1,1,0,8,1,189,2,-1,0,3,0
28,1,1,1,0,1020,1,0,2,28,8,251,1,-1,0,3,0
36,9,0,2,0,119,0,0,0,23,5,127,8,-1,0,3,0
51,10,2,2,0,1594,0,0,1,4,3,197,1,-1,0,3,0
46,9,1,2,0,342,1,1,0,5,8,84,1,-1,0,3,0
50,7,2,1,0,72,0,0,2,8,8,141,2,-1,0,3,0
32,1,1,1,0,14,1,0,2,2,6,171,1,-1,0,3,0
26,2,2,2,0,81,0,0,0,21,5,262,3,-1,0,3,0
41,6,1,2,0,231,0,0,0,7,1,352,2,-1,0,3,1
39,9,1,2,0,1161,1,0,0,9,0,236,1,336,1,0,0
31,1,1,1,0,-45,1,0,2,2,6,184,1,-1,0,3,0
28,4,2,2,0,231,1,1,0,25,5,568,2,-1,0,3,0
31,4,2,1,0,36,0,0,0,27,1,105,2,-1,0,3,0
30,9,1,2,0,1570,1,0,0,26,8,260,1,-1,0,3,0
35,9,1,2,0,7050,0,0,0,11,1,222,3,182,4,2,1
33,1,1,0,0,3704,1,0,2,6,6,447,2,-1,0,3,0
30,9,2,2,0,6619,1,0,0,21,1,239,8,-1,0,3,0
32,1,2,1,0,-84,1,0,0,11,8,426,1,-1,0,3,0
40,4,2,2,0,1509,0,0,0,12,8,333,1,58,3,0,0
31,6,1,2,0,1134,0,0,0,6,3,174,2,-1,0,3,0
36,9,1,1,0,146,1,1,2,15,8,284,2,-1,0,3,0
33,4,2,2,0,9449,1,0,0,8,8,428,1,-1,0,3,0
57,5,1,1,0,374,1,1,0,16,5,236,1,-1,0,3,0
45,9,1,1,0,88,0,0,0,29,1,150,2,-1,0,3,0
59,4,1,2,0,2764,0,0,0,24,2,237,1,206,2,0,0
30,4,2,2,0,2,1,1,0,25,5,1031,8,-1,0,3,1
33,9,1,2,0,8023,0,0,0,30,9,107,1,105,3,0,0
52,1,1,1,0,289,1,0,2,21,8,45,13,-1,0,3,0
83,5,1,1,0,0,0,0,0,18,7,140,10,-1,0,3,0
58,6,0,2,0,1382,0,0,2,9,6,700,1,-1,0,3,1
33,4,0,2,1,280,0,1,0,18,9,155,1,-1,0,3,0
41,1,0,0,0,2195,1,0,2,3,6,211,5,-1,0,3,0
31,6,1,1,0,33,0,0,0,6,1,165,4,-1,0,3,0
35,1,0,1,0,275,0,1,0,10,5,144,5,-1,0,3,0
27,4,2,2,0,703,1,0,2,5,6,590,3,-1,0,3,1
57,0,0,3,0,887,0,0,2,20,6,43,8,-1,0,3,0
56,11,1,3,0,0,0,0,2,20,6,471,2,-1,0,3,0
53,0,2,1,0,1178,1,0,2,15,8,295,2,-1,0,3,0
39,4,1,2,0,2763,1,0,2,2,6,526,2,-1,0,3,1
32,2,2,2,0,890,1,1,0,28,1,27,10,-1,0,3,0
46,6,1,1,0,548,0,0,0,12,1,1181,4,-1,0,3,1
56,9,1,2,0,272,0,0,0,26,1,103,2,-1,0,3,0
46,4,0,2,0,6269,1,0,1,18,9,249,3,112,2,0,0
29,2,1,1,0,178,1,0,0,5,8,231,4,-1,0,3,0
60,4,1,0,0,252,1,1,0,13,0,123,2,147,3,0,0
33,3,2,2,0,23663,1,0,0,16,0,199,2,146,2,0,0
27,2,2,2,0,81,0,0,0,5,3,197,1,199,3,0,0
50,6,0,2,0,59,1,0,2,28,8,67,2,-1,0,3,0
45,7,1,1,0,1343,0,1,0,8,5,220,1,-1,0,3,0
58,5,1,1,0,225,0,0,0,7,1,122,6,-1,0,3,0
59,5,1,0,0,0,1,0,2,26,8,104,7,-1,0,3,0
58,5,0,0,0,2538,1,0,0,31,5,307,6,-1,0,3,0
64,5,1,0,0,43,0,0,0,11,7,117,1,91,1,2,0
47,9,1,1,0,57,0,0,0,5,8,253,1,342,1,2,0
40,4,1,2,0,-117,1,0,0,17,5,770,2,-1,0,3,0
36,9,0,1,0,666,1,1,0,3,0,190,1,133,1,1,0
28,4,2,2,0,0,1,0,0,16,5,767,5,-1,0,3,1
38,9,2,2,0,25,1,0,0,1,6,232,2,-1,0,3,1
53,2,1,0,0,1034,1,0,0,19,9,854,2,170,3,1,0
46,1,2,1,0,324,1,0,2,30,8,293,6,-1,0,3,0
54,9,1,1,0,0,0,0,1,16,9,986,1,94,8,0,0
32,4,1,2,0,0,0,0,0,19,9,66,1,-1,0,3,0
55,4,1,0,0,621,0,1,0,2,3,114,1,208,1,0,0
55,5,0,1,0,138,0,0,0,17,5,205,1,-1,0,3,0
56,9,1,1,0,4063,0,1,1,28,5,31,4,-1,0,3,0
40,1,1,1,0,11084,0,0,2,11,6,113,1,-1,0,3,0
44,9,1,1,0,310,1,0,0,6,3,200,1,253,1,0,0
32,2,1,3,0,73,1,0,0,21,9,158,1,135,1,0,0
33,4,1,2,0,1808,1,0,2,4,6,99,4,-1,0,3,0
41,10,0,1,0,1281,0,0,0,31,5,45,3,-1,0,3,0
37,9,1,1,0,64,1,0,0,12,8,239,4,278,2,1,0
58,4,2,2,0,2,1,0,1,11,8,168,3,-1,0,3,0
52,1,1,1,0,60,0,1,0,26,1,196,2,-1,0,3,0
49,7,2,1,0,133,0,0,2,11,6,319,6,-1,0,3,0
44,3,1,0,0,3706,0,0,2,17,6,209,3,-1,0,3,0
28,0,2,3,0,174,0,0,0,28,11,184,1,-1,0,3,0
31,9,1,1,0,251,0,1,0,29,1,156,2,-1,0,3,0
37,6,1,1,0,4153,1,0,0,31,5,35,16,-1,0,3,0
30,9,2,2,0,985,1,0,0,19,3,88,2,-1,0,3,0
28,7,2,1,0,168,0,0,0,1,6,347,3,140,2,2,1
46,7,1,1,0,1550,1,0,0,16,0,126,2,149,8,0,0
47,4,1,2,0,7708,1,0,0,21,9,157,5,-1,0,3,0
35,1,1,0,0,-12,1,0,2,12,8,212,5,-1,0,3,0
80,4,1,0,0,6483,0,0,1,19,10,123,1,-1,0,3,0
30,9,2,2,0,60,1,1,2,7,8,306,5,-1,0,3,0
55,9,2,1,0,3339,1,0,2,2,6,63,1,-1,0,3,0
22,8,2,2,0,1161,0,1,0,16,6,119,1,-1,0,3,0
33,1,2,0,0,599,1,0,2,21,8,29,1,-1,0,3,0
53,2,1,3,0,28,0,0,0,31,5,117,2,-1,0,3,0
49,4,1,2,0,1430,0,0,0,18,9,231,2,-1,0,3,0
51,5,1,1,0,35,0,1,0,8,5,123,4,-1,0,3,0
41,6,1,2,0,6000,1,0,0,18,9,265,1,-1,0,3,0
34,9,1,1,0,0,1,0,0,15,5,144,1,-1,0,3,0
36,1,2,1,0,340,0,1,2,16,6,559,3,-1,0,3,0
35,2,1,2,0,0,0,0,0,5,8,74,1,168,4,0,0
29,7,1,1,0,3,1,0,0,10,5,183,1,-1,0,3,0
40,9,2,2,0,445,1,0,0,24,5,631,1,-1,0,3,0
32,4,0,2,0,874,0,0,0,12,1,1282,6,-1,0,3,1
48,1,1,1,0,705,0,0,2,13,8,108,2,-1,0,3,0
59,5,1,3,0,1033,0,0,2,11,6,1199,1,-1,0,3,1
35,6,0,2,0,1354,1,0,2,23,8,736,2,-1,0,3,1
33,9,2,2,0,123,0,0,0,19,1,264,1,-1,0,3,0
55,5,1,0,0,8894,0,0,2,11,6,262,1,-1,0,3,0
41,1,1,1,0,429,1,0,2,13,8,244,1,-1,0,3,0
42,3,1,0,0,14752,0,0,2,19,8,107,2,-1,0,3,0
46,1,1,0,0,67,0,0,2,24,6,9,1,-1,0,3,0
35,3,0,1,0,39,0,0,0,31,5,149,2,-1,0,3,0
28,9,2,2,0,102,0,0,0,28,4,321,2,-1,0,3,0
25,8,2,1,0,1790,0,0,0,17,0,224,1,322,3,0,0
56,4,2,2,0,15311,0,0,0,29,0,157,6,-1,0,3,0
30,0,2,1,0,-635,0,0,0,25,5,250,1,-1,0,3,0
45,1,1,1,0,115,0,0,0,11,1,209,4,-1,0,3,0
40,4,1,2,0,10786,0,0,2,20,6,111,3,-1,0,3,0
40,1,1,1,0,498,1,0,0,8,8,55,2,298,4,0,0
39,1,1,1,0,1045,1,1,0,9,5,290,13,-1,0,3,0
48,2,1,2,0,810,0,0,2,6,6,383,1,-1,0,3,0
31,9,2,2,0,-162,1,0,0,18,8,380,1,-1,0,3,0
32,4,1,2,0,55,0,0,0,2,3,124,3,-1,0,3,0
34,7,1,1,0,586,1,1,2,8,8,224,2,-1,0,3,0
26,9,2,1,0,455,0,0,0,29,4,240,1,182,8,1,0
31,4,1,2,0,1010,1,0,0,15,8,385,3,364,9,1,0
37,4,2,2,0,509,1,0,0,6,8,133,1,-1,0,3,0
29,8,2,3,0,2929,0,0,0,11,1,91,1,-1,0,3,0
57,9,1,1,0,3071,1,1,0,7,8,63,3,-1,0,3,0
47,4,2,2,0,153,1,0,0,18,9,192,2,-1,0,3,0
38,6,2,1,0,1146,1,0,2,21,8,91,2,-1,0,3,0
48,1,1,0,0,1092,0,1,0,18,9,79,1,172,8,0,0
50,4,1,2,0,3463,0,1,0,28,10,96,1,-1,0,3,1
33,0,1,1,0,1158,1,0,0,20,0,25,2,-1,0,3,0
28,0,2,1,0,26,1,0,0,7,8,227,2,-1,0,3,0
30,7,2,1,0,566,0,0,0,5,3,110,1,-1,0,3,0
52,9,0,1,0,204,0,0,0,7,1,134,2,-1,0,3,0
36,9,1,1,0,480,0,0,0,20,10,213,1,-1,0,3,1
36,9,2,1,0,1855,1,0,0,4,3,75,1,273,1,0,0
46,7,1,1,0,1034,0,0,0,8,1,109,2,-1,0,3,0
57,4,1,2,0,3250,0,0,0,20,1,162,3,-1,0,3,0
28,4,2,1,0,1633,0,0,0,5,6,275,1,-1,0,3,1
46,7,1,1,0,0,1,0,0,22,6,154,1,124,1,1,0
55,5,1,0,0,3334,0,0,0,14,1,632,4,-1,0,3,1
33,4,1,2,0,4020,1,1,0,15,0,251,1,-1,0,3,0
53,4,1,1,0,66,0,1,1,8,5,141,1,-1,0,3,0
41,9,2,1,0,-41,1,1,0,3,0,154,1,-1,0,3,0
60,1,1,1,0,322,1,0,0,7,8,63,1,-1,0,3,0
35,2,1,0,0,2643,0,1,0,8,5,259,1,-1,0,3,0
43,1,0,0,0,49,1,0,2,9,8,100,1,-1,0,3,0
57,0,0,0,0,1,0,0,2,15,8,17,10,-1,0,3,0
46,0,1,1,0,3098,1,0,1,21,9,192,9,-1,0,3,0
31,1,1,0,0,352,1,0,2,19,8,97,9,-1,0,3,0
53,9,1,1,0,65,0,0,0,25,1,41,2,-1,0,3,0
35,1,1,1,0,1949,1,0,2,2,6,200,3,-1,0,3,0
32,0,2,1,0,739,1,0,0,20,9,91,3,-1,0,3,0
48,4,1,2,0,1167,1,1,0,1,6,264,1,-1,0,3,1
50,0,1,1,0,231,1,0,0,21,9,397,2,-1,0,3,0
40,1,1,0,0,1136,1,0,2,21,8,86,1,-1,0,3,0
42,2,1,2,0,233,0,0,0,5,3,446,1,-1,0,3,0
59,0,1,1,0,817,0,0,0,9,0,304,1,-1,0,3,0
27,1,2,0,0,1128,1,0,2,30,6,88,4,-1,0,3,0
32,4,2,2,0,1831,1,0,0,20,0,86,2,-1,0,3,0
35,9,2,1,0,450,1,0,0,13,8,63,1,-1,0,3,0
28,7,1,1,0,0,1,0,0,5,8,335,2,281,8,0,0
37,4,0,1,0,414,0,0,0,29,4,293,2,162,4,0,0
57,4,1,0,0,1052,1,0,2,13,8,227,4,-1,0,3,0
42,0,2,1,0,1022,1,0,2,5,8,146,2,-1,0,3,0
55,0,1,0,0,343,1,0,0,14,5,276,3,-1,0,3,0
52,4,1,2,0,1944,1,0,0,15,0,238,3,323,2,0,0
26,1,2,1,0,-32,1,1,0,31,5,14,6,-1,0,3,0
52,9,1,1,0,1781,1,0,2,19,8,144,2,-1,0,3,0
26,4,2,2,0,350,0,0,0,8,5,367,1,-1,0,3,0
33,10,1,1,0,2,1,0,0,16,5,132,1,-1,0,3,0
24,1,2,0,0,111,1,1,2,27,8,42,4,-1,0,3,0
37,4,0,2,0,168,1,0,2,5,6,227,1,-1,0,3,0
28,9,2,1,0,3,0,0,1,18,8,40,8,349,6,0,0
30,9,2,1,0,102,1,0,2,7,8,614,2,-1,0,3,0
33,1,1,0,0,0,1,0,2,15,8,270,1,-1,0,3,0
55,11,1,0,0,159,0,0,2,4,11,15,1,-1,0,3,0
33,1,1,1,0,1134,1,0,2,23,8,304,2,-1,0,3,0
42,1,1,1,0,352,1,0,0,11,8,79,3,-1,0,3,0
37,4,1,2,0,865,1,0,0,3,6,101,1,-1,0,3,0
59,1,1,0,0,179,1,0,2,5,8,55,3,-1,0,3,0
27,1,2,1,0,5,1,0,2,19,8,205,3,-1,0,3,0
23,8,1,2,1,-230,1,0,0,18,8,259,2,-1,0,3,0
51,4,0,2,0,0,0,0,0,13,1,60,2,-1,0,3,0
50,1,1,0,0,3924,1,0,0,20,0,122,2,-1,0,3,0
43,9,1,1,0,764,1,0,0,14,5,557,5,-1,0,3,0
