age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
64,5,159938,11,9,2,2,0,4,1,2635,0,24,21,<=50K
21,3,256240,1,7,2,6,0,4,1,0,0,40,38,<=50K
37,3,326886,11,9,2,13,0,4,1,0,0,40,38,<=50K
37,3,201531,11,9,2,4,0,4,1,0,0,40,38,<=50K
36,3,28160,11,9,0,9,1,4,0,0,0,40,38,<=50K
29,3,161444,11,9,2,3,0,4,1,0,0,40,3,<=50K
62,3,144583,11,9,2,9,0,4,1,0,0,40,38,<=50K
34,6,61431,2,8,4,0,1,2,0,0,0,40,38,<=50K
56,3,250873,1,7,2,2,0,4,1,0,0,45,38,<=50K
20,3,212668,15,10,4,11,3,4,0,0,0,30,38,<=50K
38,3,199816,11,9,0,6,3,4,1,0,0,40,38,<=50K
68,0,232151,15,10,0,0,2,2,0,2346,0,40,38,<=50K
54,0,35576,15,10,2,2,0,4,1,0,0,40,38,<=50K
25,4,160261,9,13,4,3,3,1,1,0,0,35,35,<=50K
36,3,127306,9,13,4,3,3,4,0,0,0,40,38,<=50K
35,3,388252,8,11,2,0,0,2,1,0,0,40,38,<=50K
27,3,89598,15,10,4,0,4,4,0,0,0,60,38,<=50K
47,4,168191,15,10,2,2,0,4,1,0,0,40,38,<=50K
58,3,197642,15,10,4,0,1,4,0,0,0,39,38,<=50K
19,3,127491,11,9,4,7,1,4,1,0,0,40,38,<=50K
44,3,297991,7,12,4,3,1,1,0,0,0,50,38,<=50K
46,3,59287,15,10,2,2,0,4,1,0,0,40,38,<=50K
34,3,100593,15,10,0,9,4,4,0,0,0,6,38,<=50K
41,6,214985,11,9,0,3,1,4,0,0,0,40,38,<=50K
60,3,251572,11,9,6,9,1,4,1,0,0,35,30,<=50K
40,3,179508,11,9,2,6,0,4,1,0,0,55,38,<=50K
25,3,197130,11,9,4,11,3,4,0,0,0,30,38,<=50K
29,1,175262,12,14,2,9,2,4,1,0,0,35,38,<=50K
18,3,426836,4,3,4,5,2,4,1,0,0,40,25,<=50K
46,3,96080,6,5,5,2,4,4,0,0,0,40,38,<=50K
60,5,88055,15,10,2,2,0,4,1,0,0,24,38,<=50K
24,3,21154,15,10,4,0,3,4,0,0,0,30,38,<=50K
55,3,84774,11,9,2,8,5,4,0,0,0,30,38,<=50K
24,3,390348,11,9,4,13,1,4,1,0,0,40,38,<=50K
23,3,121471,9,13,4,0,1,4,0,0,0,40,38,<=50K
27,6,280618,12,14,4,9,1,4,1,0,0,40,38,<=50K
30,3,210906,11,9,2,3,2,4,0,0,0,40,38,<=50K
37,0,33487,15,10,0,12,4,0,0,0,0,20,38,<=50K
21,3,285457,15,10,4,13,3,4,1,0,0,50,38,<=50K
22,3,256504,9,13,4,0,3,4,0,0,0,40,38,<=50K
26,3,212304,5,4,4,6,3,4,1,0,0,48,38,<=50K
18,3,452452,0,6,4,8,3,2,0,0,0,20,38,<=50K
36,3,292570,1,7,4,6,4,4,0,0,0,40,38,<=50K
27,3,218785,11,9,2,3,5,4,0,0,0,40,38,<=50K
23,3,259496,11,9,4,6,3,4,0,0,0,40,38,<=50K
28,3,119793,15,10,4,0,3,4,1,0,0,40,38,<=50K
41,6,355756,15,10,4,9,1,4,1,0,0,40,38,<=50K
32,3,190784,15,10,0,6,4,0,1,0,0,40,38,<=50K
36,3,99872,11,9,2,2,0,1,1,0,0,40,18,<=50K
25,3,123083,9,13,4,9,1,4,0,0,0,40,38,<=50K
28,3,232653,9,13,2,3,0,4,1,0,0,40,38,<=50K
67,3,118363,9,13,0,3,1,4,0,0,2206,5,38,<=50K
30,3,323069,9,13,4,11,1,4,0,0,0,40,38,<=50K
45,3,274689,0,6,2,2,0,4,1,0,0,60,38,<=50K
64,3,183513,11,9,4,0,1,4,0,0,0,25,38,<=50K
22,3,173736,11,9,4,2,1,4,1,0,0,50,38,<=50K
29,3,251694,9,13,4,4,3,4,1,0,0,50,38,<=50K
29,3,29361,11,9,4,7,1,4,0,0,0,38,38,<=50K
31,3,147215,2,8,0,7,4,4,0,0,0,21,38,<=50K
20,3,323009,11,9,4,0,4,4,0,0,0,40,10,<=50K
44,3,167725,11,9,2,11,0,4,1,0,0,24,38,<=50K
54,3,327769,15,10,0,2,1,4,1,0,0,40,38,<=50K
29,3,108775,11,9,2,9,0,4,1,0,0,40,5,<=50K
45,3,185437,7,12,0,2,1,4,0,0,0,55,38,<=50K
31,3,151484,11,9,4,0,3,4,0,0,0,8,38,<=50K
42,3,403187,11,9,0,5,4,2,0,0,0,40,38,<=50K
26,3,236068,15,10,4,11,2,4,0,0,0,20,38,<=50K
69,3,71489,12,14,2,9,0,4,1,0,0,25,38,<=50K
19,3,268524,15,10,4,11,3,4,0,0,0,15,38,<=50K
31,3,163594,11,9,4,11,1,4,0,0,0,45,38,<=50K
21,3,277700,15,10,4,9,3,4,1,0,0,20,38,<=50K
51,3,142835,1,7,2,6,0,4,1,0,0,40,38,<=50K
22,3,333158,11,9,4,6,1,4,0,0,0,48,38,<=50K
76,3,316185,5,4,6,10,1,4,0,0,0,12,38,<=50K
27,3,115831,15,10,2,7,0,4,1,0,0,40,38,<=50K
40,3,197919,7,12,0,11,4,4,0,0,0,40,38,<=50K
31,3,216827,11,9,5,7,4,2,0,0,0,40,38,<=50K
73,3,198526,11,9,6,7,2,4,0,0,0,32,38,<=50K
29,4,168221,9,13,2,3,0,4,1,0,1740,70,38,<=50K
37,3,187346,4,3,4,0,2,4,0,0,0,40,25,<=50K
24,3,216867,0,6,4,7,2,4,1,0,0,30,25,<=50K
24,3,117167,15,10,4,7,1,4,0,0,0,53,38,<=50K
35,3,407068,3,2,3,7,1,4,1,0,0,40,12,<=50K
36,5,609935,9,13,2,13,0,2,1,0,0,48,38,<=50K
29,3,239632,11,9,4,0,1,4,0,0,0,40,38,<=50K
28,3,218039,11,9,2,2,0,4,1,0,0,40,38,<=50K
26,3,365289,11,9,0,6,1,4,1,0,0,40,38,<=50K
68,3,284763,1,7,0,13,1,4,1,0,0,70,38,<=50K
82,3,152148,5,4,2,5,0,4,1,0,0,2,38,<=50K
42,3,210534,4,3,5,0,2,4,1,0,0,40,7,<=50K
59,3,192983,11,9,5,7,1,4,0,0,0,40,38,<=50K
38,3,53930,0,6,4,2,1,2,1,0,0,40,38,<=50K
38,3,186934,15,10,2,2,0,4,1,0,0,45,38,<=50K
25,3,74977,15,10,2,0,5,4,0,0,0,40,38,<=50K
67,3,228200,11,9,2,8,5,2,0,0,0,20,38,<=50K
18,3,130849,1,7,4,7,3,4,0,0,0,8,38,<=50K
66,3,108185,6,5,2,9,0,2,1,0,0,40,38,<=50K
23,3,203078,9,13,4,0,3,2,1,0,0,24,38,<=50K
29,3,107160,11,9,4,7,1,4,1,0,0,40,38,<=50K
44,3,187584,11,9,2,10,0,4,1,0,0,40,1,<=50K
36,3,48972,15,10,0,0,4,4,0,0,0,40,38,<=50K
35,3,312232,11,9,5,2,1,4,1,0,0,50,38,<=50K
32,3,205152,9,13,4,2,3,4,1,0,0,40,38,<=50K
38,3,175232,11,9,2,6,0,4,1,0,0,48,38,<=50K
22,3,334593,15,10,4,9,1,4,1,0,0,40,38,<=50K
40,1,34540,12,14,0,9,4,4,0,0,0,44,38,<=50K
36,3,150042,9,13,0,9,3,4,0,0,0,40,38,<=50K
33,5,24504,11,9,5,2,2,4,1,0,0,50,38,<=50K
21,3,267040,0,6,4,9,4,2,0,0,0,40,38,<=50K
19,3,292583,11,9,4,7,3,4,0,0,0,30,38,<=50K
23,3,237720,9,13,4,9,1,4,1,0,0,38,38,<=50K
18,3,242893,1,7,4,2,3,4,1,0,0,35,38,<=50K
37,3,271013,11,9,0,5,1,4,1,0,0,40,38,<=50K
45,1,197332,9,13,4,3,1,4,1,0,0,40,38,<=50K
43,1,323627,15,10,4,3,1,4,0,0,0,12,38,<=50K
47,1,134671,15,10,2,3,0,4,1,0,0,40,38,<=50K
22,3,197613,8,11,4,7,1,4,0,0,0,30,38,<=50K
67,3,209137,9,13,2,9,0,4,1,0,0,40,38,<=50K
48,3,175925,11,9,2,6,0,4,1,0,0,48,38,<=50K
39,3,65738,12,14,4,7,1,4,0,0,0,32,38,<=50K
55,0,186791,11,9,0,0,1,4,0,0,0,40,38,<=50K
20,3,162667,1,7,4,9,4,4,1,0,0,40,7,<=50K
35,3,152734,15,10,2,10,0,2,1,0,0,40,38,<=50K
38,3,212048,14,15,0,9,1,4,0,0,0,30,38,<=50K
47,3,73064,5,4,2,6,5,2,0,0,0,35,38,<=50K
61,3,191417,6,5,6,3,1,2,1,0,0,65,38,<=50K
27,3,271714,15,10,4,7,3,4,0,0,0,30,38,<=50K
18,3,298860,1,7,4,11,3,4,1,0,0,20,38,<=50K
41,1,523910,9,13,2,2,0,2,1,0,0,40,38,<=50K
29,3,250967,8,11,2,9,0,4,1,0,0,40,38,<=50K
34,3,405577,15,10,4,0,1,4,1,0,0,40,38,<=50K
25,3,298225,15,10,2,13,0,4,1,0,0,35,38,<=50K
33,3,186824,15,10,4,9,3,4,1,0,0,40,38,<=50K
64,3,151540,1,7,6,12,4,4,0,0,0,16,38,<=50K
35,5,166416,11,9,2,4,0,4,1,0,0,99,38,<=50K
37,3,220644,11,9,0,7,4,2,0,0,0,40,38,<=50K
23,3,238917,5,4,4,2,2,4,1,0,0,36,38,<=50K
53,3,158352,4,3,2,7,2,4,0,0,0,24,21,<=50K
63,3,161563,11,9,2,2,0,4,1,0,0,48,38,<=50K
31,6,255830,7,12,4,0,3,2,0,0,0,45,38,<=50K
35,3,233786,1,7,5,7,4,4,1,0,0,20,38,<=50K
51,3,172493,15,10,4,3,1,4,0,0,0,12,38,<=50K
43,3,54611,11,9,2,6,0,4,1,0,0,40,38,<=50K
18,3,39222,1,7,4,7,3,4,1,0,0,40,38,<=50K
35,6,154410,15,10,4,4,3,4,1,0,0,40,38,<=50K
17,3,104232,0,6,4,7,3,4,1,0,0,10,38,<=50K
18,3,162840,2,8,4,11,3,4,0,0,0,20,38,<=50K
26,3,264300,15,10,2,9,5,4,0,0,0,20,38,<=50K
31,3,259931,5,4,2,6,0,4,1,0,0,40,38,<=50K
45,3,229516,11,9,3,2,1,4,1,0,0,72,25,<=50K
39,3,75995,11,9,0,3,4,4,0,0,0,45,38,<=50K
47,3,362654,11,9,2,6,0,4,1,0,0,40,38,<=50K
30,3,114691,9,13,4,0,2,4,1,0,0,40,38,<=50K
61,3,149653,11,9,2,3,0,4,1,0,0,50,38,<=50K
44,3,211759,9,13,2,3,0,3,1,0,0,40,32,<=50K
19,3,283033,1,7,4,7,1,4,1,0,0,40,38,<=50K
80,3,249983,5,4,6,7,1,4,0,0,0,24,38,<=50K
47,3,265275,15,10,4,7,3,4,1,0,0,40,38,<=50K
29,3,130438,11,9,2,6,0,4,1,0,0,40,38,<=50K
27,3,410351,11,9,2,2,0,4,1,0,0,40,38,<=50K
48,3,336540,11,9,2,11,0,4,1,0,0,40,38,<=50K
59,3,170148,15,10,0,7,4,4,0,0,0,32,38,<=50K
40,3,170730,11,9,2,2,0,4,1,0,0,50,38,<=50K
23,3,111450,15,10,4,0,2,2,1,0,0,22,38,<=50K
30,3,166961,9,13,4,9,3,4,0,0,0,37,38,<=50K
50,3,192964,11,9,0,11,4,4,0,0,0,65,38,<=50K
58,3,205896,11,9,0,11,2,4,0,0,0,40,38,<=50K
21,3,190968,11,9,4,6,3,4,1,0,0,40,38,<=50K
27,3,376150,15,10,3,11,1,4,0,0,0,25,38,<=50K
73,5,143833,2,8,2,4,0,4,1,0,0,18,38,<=50K
22,3,396895,4,3,2,2,0,4,1,0,0,35,25,<=50K
39,6,152307,9,13,2,9,0,4,1,0,0,40,38,<=50K
27,3,209472,9,13,4,3,1,4,1,0,0,50,38,<=50K
38,0,91716,11,9,2,0,0,4,1,0,0,40,38,<=50K
36,3,356838,10,16,2,9,0,4,1,0,0,50,1,<=50K
19,3,63363,15,10,4,11,3,4,0,0,0,30,38,<=50K
26,3,201481,9,13,4,3,1,4,0,0,0,40,38,<=50K
67,6,423561,15,10,2,13,0,4,1,0,0,40,38,<=50K
46,3,138370,5,4,2,7,0,1,1,0,1651,40,2,<=50K
40,3,241895,15,10,2,0,0,4,1,0,0,40,38,<=50K
48,3,255439,15,10,4,5,1,4,1,0,0,40,38,<=50K
60,3,83861,11,9,2,5,0,4,1,0,0,40,38,<=50K
47,3,216999,11,9,2,11,0,4,1,0,0,45,38,<=50K
18,3,130652,15,10,4,0,3,4,0,0,0,25,38,<=50K
35,3,144322,11,9,0,6,4,4,0,0,0,40,38,<=50K
43,3,180138,11,9,4,2,1,4,1,0,0,45,38,<=50K
23,0,41432,9,13,4,9,1,4,0,0,0,15,38,<=50K
41,3,207685,15,10,0,7,1,4,1,0,0,21,38,<=50K
48,3,348144,15,10,0,13,1,4,1,3325,0,53,38,<=50K
77,3,142646,5,4,6,8,4,4,0,0,0,23,38,<=50K
35,3,199753,11,9,4,6,3,4,1,0,0,48,38,<=50K
52,3,139176,11,9,2,11,0,4,1,0,0,8,38,<=50K
40,5,45093,11,9,0,2,1,4,1,0,0,45,1,<=50K
54,3,175262,5,4,2,6,0,4,1,0,0,40,38,<=50K
37,3,185359,11,9,2,0,0,4,1,0,0,40,38,<=50K
21,3,56520,15,10,4,0,3,4,1,0,0,40,38,<=50K
38,3,29874,8,11,2,2,0,4,1,0,0,40,38,<=50K
25,3,144301,15,10,4,11,3,4,1,0,0,42,38,<=50K
24,3,270872,11,9,4,2,2,4,1,594,0,40,38,<=50K
68,3,223851,11,9,2,0,0,4,1,0,0,24,38,<=50K
28,3,429507,7,12,2,5,0,2,1,0,0,40,38,<=50K
27,3,221912,11,9,4,5,3,4,1,0,0,40,38,<=50K
31,3,49325,11,9,2,6,0,4,1,0,0,40,38,<=50K
61,3,85434,11,9,2,13,0,4,1,0,0,40,38,<=50K
31,3,264936,15,10,4,7,1,4,0,0,0,40,38,<=50K
25,3,104662,11,9,4,7,4,4,0,0,0,22,38,<=50K
23,3,32950,15,10,4,11,1,4,1,0,0,40,38,<=50K
41,1,340682,11,9,0,0,1,4,0,0,0,40,38,<=50K
33,3,198727,11,9,0,12,1,4,0,0,0,40,38,<=50K
54,3,319697,15,10,2,9,5,4,0,0,0,40,38,<=50K
34,3,131552,11,9,4,7,3,4,0,0,0,40,38,<=50K
32,3,364657,15,10,2,3,0,4,1,0,0,50,38,<=50K
24,6,163480,12,14,4,0,1,2,0,0,0,40,38,<=50K
39,3,126494,11,9,0,9,4,4,0,0,0,40,38,<=50K
32,3,235847,15,10,4,3,2,4,0,0,0,50,38,<=50K
30,3,109117,8,11,4,5,3,4,1,0,0,45,38,<=50K
18,3,118938,1,7,4,11,3,4,1,0,0,18,38,<=50K
59,3,368005,1,7,2,2,0,4,1,0,0,40,38,<=50K
36,5,118429,11,9,2,3,0,4,1,0,0,50,38,<=50K
31,3,254304,0,6,0,2,1,4,1,0,0,38,38,<=50K
43,0,77370,11,9,2,13,0,4,1,0,0,40,38,<=50K
38,1,255454,9,13,5,9,4,2,1,0,0,40,38,<=50K
20,3,82777,11,9,2,11,3,4,1,0,0,40,38,<=50K
20,3,54152,15,10,4,0,3,4,0,0,0,30,38,<=50K
58,3,97969,3,2,3,9,4,0,1,0,0,40,38,<=50K
42,3,349884,0,6,2,2,0,4,1,0,0,35,38,<=50K
36,3,218542,11,9,5,0,4,2,0,0,0,40,38,<=50K
23,3,322674,15,10,4,5,1,4,1,0,0,40,38,<=50K
19,0,234151,11,9,4,0,4,2,0,0,0,40,38,<=50K
49,3,209146,11,9,2,13,0,4,1,0,0,40,38,<=50K
33,3,188352,12,14,4,9,1,2,1,0,0,50,38,<=50K
34,3,48935,9,13,2,9,5,4,0,0,0,40,38,<=50K
32,6,190577,9,13,4,9,3,4,0,0,0,40,38,<=50K
20,3,84726,15,10,4,12,1,4,0,0,0,40,38,<=50K
31,3,160594,7,12,4,9,3,4,1,0,0,3,38,<=50K
40,3,225823,15,10,0,2,1,4,1,0,0,60,38,<=50K
35,3,452283,11,9,0,11,3,4,0,0,0,40,38,<=50K
31,3,87535,15,10,4,6,1,4,0,0,0,25,38,<=50K
46,1,354962,11,9,2,6,0,2,1,0,0,40,38,<=50K
28,3,190836,11,9,2,2,0,4,1,3411,0,40,38,<=50K
37,3,188774,9,13,2,0,0,4,1,0,0,40,38,<=50K
66,3,214469,11,9,6,0,1,4,0,0,0,13,38,<=50K
33,3,96635,15,10,4,11,1,1,1,0,0,26,34,<=50K
49,3,328776,11,9,0,3,4,4,0,0,0,40,38,<=50K
44,3,177083,11,9,0,0,1,4,0,0,0,40,38,<=50K
35,3,379959,11,9,0,7,1,4,0,0,0,40,38,<=50K
21,3,334113,11,9,4,6,3,4,1,0,0,40,38,<=50K
32,3,93930,11,9,0,6,1,4,1,0,0,40,38,<=50K
26,3,133373,9,13,4,9,3,4,1,0,0,44,38,<=50K
64,5,213945,11,9,2,2,0,4,1,0,0,50,38,<=50K
38,3,229180,9,13,4,3,4,4,0,0,0,40,4,<=50K
41,3,143046,12,14,4,0,1,4,0,0,0,40,38,<=50K
32,3,35595,9,13,4,0,1,4,1,0,0,40,38,<=50K
22,3,163911,15,10,4,0,3,4,0,0,0,20,38,<=50K
22,3,156822,0,6,4,11,1,4,0,0,1762,25,38,<=50K
38,6,314052,11,9,0,0,1,4,0,0,0,38,38,<=50K
20,3,33551,11,9,4,13,3,4,1,0,0,40,38,<=50K
70,3,306563,11,9,2,9,0,4,1,0,0,40,38,<=50K
67,3,274451,5,4,2,9,0,4,1,0,0,40,38,<=50K
22,3,437994,15,10,4,7,2,2,1,0,0,20,38,<=50K
29,3,210959,7,12,2,0,0,4,1,0,0,40,38,<=50K
25,3,255474,9,13,4,0,1,4,0,0,0,40,38,<=50K
40,3,164663,11,9,2,13,0,4,1,0,0,40,38,<=50K
18,3,301867,11,9,4,11,3,0,0,0,0,20,38,<=50K
27,3,99897,15,10,2,12,0,4,1,0,0,40,38,<=50K
51,3,24344,7,12,4,0,1,4,0,0,0,40,38,<=50K
27,3,183802,11,9,2,5,0,4,1,0,0,40,38,<=50K
22,3,196943,15,10,5,9,3,4,1,0,0,25,38,<=50K
67,5,195066,11,9,2,4,0,4,1,0,0,50,38,<=50K
58,1,215245,9,13,4,9,1,4,0,0,0,37,38,<=50K
20,3,184779,15,10,4,12,3,4,0,0,0,20,38,<=50K
19,3,351802,11,9,4,6,3,4,1,0,0,35,38,<=50K
40,3,199303,11,9,2,0,0,4,1,0,0,40,38,<=50K
50,3,138852,15,10,0,2,1,4,1,4650,0,22,38,<=50K
41,3,173858,5,4,2,2,0,1,1,0,0,40,2,<=50K
20,3,164574,11,9,4,7,3,4,1,0,0,30,38,<=50K
33,3,172304,0,6,2,6,0,4,1,0,0,40,38,<=50K
30,3,144064,11,9,2,3,0,4,1,0,0,62,38,<=50K
17,3,27415,1,7,4,5,3,0,1,0,0,20,38,<=50K
58,3,138285,7,12,2,2,0,4,1,0,1740,40,38,<=50K
38,3,234901,15,10,2,9,0,4,1,0,0,40,38,<=50K
59,5,144071,4,3,2,7,0,4,1,2580,0,15,7,<=50K
25,3,237865,15,10,4,9,3,2,1,0,0,40,38,<=50K
43,3,227065,11,9,4,9,1,4,1,4650,0,40,38,<=50K
40,3,116218,15,10,5,0,4,4,0,0,0,45,38,<=50K
43,3,306440,14,15,4,9,1,4,1,0,0,66,9,<=50K
17,3,80077,1,7,4,9,3,4,0,0,0,20,38,<=50K
41,3,213416,4,3,2,9,0,4,1,0,0,32,25,<=50K
19,3,309284,15,10,4,9,1,4,1,0,0,40,38,<=50K
29,3,186733,11,9,2,2,0,4,1,0,0,50,38,<=50K
47,5,182752,11,9,2,0,5,4,0,0,0,35,19,<=50K
21,3,184543,8,11,4,0,1,4,0,0,0,40,38,<=50K
44,5,57233,11,9,2,4,0,4,1,0,0,50,38,<=50K
41,3,207685,11,9,2,13,0,4,1,0,0,45,38,<=50K
25,3,177147,15,10,4,5,1,4,1,0,0,40,38,<=50K
46,3,192793,15,10,0,3,1,4,1,0,0,40,38,<=50K
34,3,381153,11,9,2,13,0,4,1,0,0,40,38,<=50K
17,3,297246,1,7,4,8,3,4,0,0,0,9,38,<=50K
31,6,29152,2,8,2,7,5,4,0,0,0,40,38,<=50K
24,3,161198,9,13,4,9,1,4,1,0,0,25,38,<=50K
58,1,259216,6,5,0,7,1,4,0,0,0,40,38,<=50K
55,3,217802,15,10,2,0,0,2,1,0,0,25,38,<=50K
42,3,85995,11,9,2,13,0,4,1,0,0,50,38,<=50K
50,6,297551,11,9,2,9,0,4,1,0,0,52,38,<=50K
24,3,116800,8,11,4,6,3,4,1,0,0,35,38,<=50K
44,1,208528,7,12,2,4,0,4,1,0,0,30,38,<=50K
20,3,218215,15,10,4,0,3,4,0,0,0,40,38,<=50K
41,3,29702,8,11,4,2,1,4,1,0,0,30,38,<=50K
54,5,118365,0,6,0,7,1,2,0,0,0,10,38,<=50K
30,5,178255,9,13,2,11,0,4,1,0,0,70,38,<=50K
53,3,64322,11,9,2,3,0,4,1,0,0,40,38,<=50K
40,3,34987,9,13,4,11,1,4,1,0,0,53,38,<=50K
53,3,156612,2,8,0,13,1,4,0,0,0,40,38,<=50K
21,3,140012,15,10,4,9,3,4,1,0,0,20,38,<=50K
33,3,34574,11,9,2,13,0,4,1,0,0,43,38,<=50K
52,3,194259,11,9,0,11,1,4,0,0,0,40,10,<=50K
64,3,137205,8,11,2,2,0,4,1,0,0,48,38,<=50K
65,3,192825,5,4,2,9,0,4,1,0,0,25,38,<=50K
23,3,205865,9,13,4,3,3,4,1,0,0,28,38,<=50K
64,3,380687,9,13,2,9,5,2,0,0,0,8,38,<=50K
64,6,104361,15,10,5,0,1,4,0,0,0,65,38,<=50K
58,3,105060,15,10,4,0,1,2,0,0,0,37,38,<=50K
42,3,115511,10,16,2,9,0,4,1,0,0,50,38,<=50K
30,3,118056,15,10,3,3,4,4,0,0,0,45,38,<=50K
24,3,169532,7,12,4,0,3,4,0,0,0,15,38,<=50K
24,1,187397,15,10,4,10,4,3,1,1151,0,40,38,<=50K
68,3,339168,9,13,2,13,0,4,1,0,0,30,38,<=50K
70,5,177199,11,9,2,3,0,4,1,0,0,3,38,<=50K
32,3,316470,4,3,2,2,0,4,1,0,0,60,25,<=50K
49,1,31267,9,13,2,9,0,4,1,0,0,50,38,<=50K
17,3,108273,0,6,4,11,3,4,0,0,0,12,38,<=50K
51,3,193374,3,2,2,2,0,4,1,0,0,40,25,<=50K
40,3,326310,15,10,2,2,0,4,1,0,0,44,38,<=50K
23,3,128604,11,9,4,11,3,1,1,0,0,48,34,<=50K
24,3,122166,15,10,4,0,3,4,0,0,0,40,19,<=50K
41,3,174540,15,10,2,9,0,2,1,0,0,4,38,<=50K
26,3,332008,15,10,4,2,4,1,1,0,0,37,35,<=50K
31,3,289731,15,10,2,2,0,4,1,0,0,40,38,<=50K
24,3,215712,15,10,4,7,1,4,1,0,0,35,38,<=50K
40,3,193995,11,9,2,7,0,4,1,0,0,30,38,<=50K
50,3,177705,9,13,0,7,1,4,1,0,0,40,38,<=50K
20,3,316702,15,10,4,9,3,4,1,0,0,20,38,<=50K
28,3,356555,15,10,2,3,0,4,1,0,0,48,38,<=50K
43,3,33310,11,9,0,0,1,4,0,0,0,40,38,<=50K
34,3,90705,15,10,2,12,0,4,1,0,1485,40,38,<=50K
22,3,102684,15,10,4,13,1,4,1,0,0,32,38,<=50K
22,3,51262,11,9,4,6,3,4,1,0,0,40,38,<=50K
35,3,509462,9,13,4,3,1,4,0,0,0,45,38,<=50K
38,3,83727,11,9,0,7,4,4,0,0,0,48,38,<=50K
49,5,47086,9,13,6,11,4,4,0,0,0,40,38,<=50K
32,3,53373,15,10,2,2,0,4,1,0,0,36,38,<=50K
33,3,182246,11,9,4,9,1,4,1,0,0,40,38,<=50K
54,3,257869,15,10,5,7,1,4,1,0,0,28,3,<=50K
33,3,345360,15,10,4,11,1,4,1,0,0,40,38,<=50K
35,3,236910,9,13,2,3,0,4,1,0,0,60,38,<=50K
38,3,241765,1,7,0,5,1,4,0,0,0,60,38,<=50K
26,3,152855,11,9,4,3,3,3,0,0,0,40,25,<=50K
65,3,79272,15,10,6,9,1,1,0,0,0,6,38,<=50K
36,3,66304,15,10,2,13,0,4,1,0,0,45,38,<=50K
19,3,47577,15,10,4,13,1,4,1,0,0,50,38,<=50K
21,3,123983,15,10,4,9,2,1,1,0,0,10,39,<=50K
59,5,32552,11,9,2,13,0,4,1,0,0,48,38,<=50K
42,6,138162,15,10,0,0,3,4,1,0,0,40,38,<=50K
39,3,211154,11,9,2,13,0,4,1,0,0,55,38,<=50K
30,1,118500,9,13,4,9,1,4,0,0,0,40,38,<=50K
37,3,186035,7,12,2,2,0,4,1,0,0,55,38,<=50K
23,5,111296,1,7,4,2,3,4,1,0,0,50,25,<=50K
19,3,183041,11,9,4,7,3,4,1,0,0,20,38,<=50K
59,0,195467,12,14,4,3,1,4,1,0,0,40,38,<=50K
37,3,108366,9,13,4,13,1,4,1,0,0,46,38,<=50K
20,3,94364,15,10,4,9,1,3,0,0,0,20,38,<=50K
70,1,176493,15,10,6,0,1,4,0,0,0,17,38,<=50K
34,6,154246,9,13,0,9,1,4,1,4865,0,55,38,<=50K
50,1,139296,1,7,4,2,4,4,1,0,0,40,38,<=50K
28,3,247819,8,11,2,9,5,4,0,0,0,5,38,<=50K
40,3,76625,11,9,0,2,4,4,1,0,0,40,38,<=50K
36,1,224947,9,13,4,9,4,4,1,0,0,40,38,<=50K
46,3,163352,11,9,2,11,0,4,1,0,0,36,38,<=50K
44,3,82601,9,13,2,13,0,4,1,0,0,40,38,<=50K
68,3,185537,15,10,0,11,1,4,0,0,0,20,38,<=50K
33,3,184306,11,9,0,5,4,4,1,0,0,30,38,<=50K
19,3,60367,11,9,4,7,3,4,0,0,0,13,38,<=50K
72,3,177226,11,9,2,9,0,4,1,0,0,8,38,<=50K
43,5,315971,12,14,4,3,1,4,0,0,0,40,38,<=50K
30,3,398827,11,9,1,0,0,4,1,0,0,60,38,<=50K
23,3,86065,2,8,4,7,1,4,0,0,0,30,38,<=50K
22,3,85389,11,9,4,12,3,4,1,0,0,40,38,<=50K
34,3,164190,9,13,2,3,0,4,1,0,0,40,38,<=50K
34,3,218164,11,9,0,2,4,4,1,0,0,44,38,<=50K
65,3,207281,15,10,2,10,0,4,1,0,0,16,38,<=50K
44,3,346594,11,9,0,7,4,4,0,0,0,40,38,<=50K
27,3,103164,1,7,2,2,0,4,1,0,0,40,38,<=50K
57,4,140319,11,9,2,0,0,4,1,0,0,50,38,<=50K
28,6,37250,9,13,4,9,3,4,1,0,0,16,38,<=50K
21,3,50341,15,10,4,0,1,4,0,0,0,38,38,<=50K
29,1,273771,12,14,4,9,1,4,1,0,0,45,38,<=50K
43,3,174196,11,9,4,7,4,2,0,0,0,40,38,<=50K
23,3,32950,9,13,4,11,1,4,1,0,0,40,38,<=50K
46,3,24728,11,9,4,2,1,4,0,0,0,48,38,<=50K
50,5,334273,9,13,2,11,0,4,1,0,0,8,38,<=50K
50,5,186565,9,13,2,11,0,4,1,0,0,50,38,<=50K
51,3,521665,15,10,2,9,0,4,1,0,0,24,38,<=50K
55,3,129762,11,9,0,0,4,4,0,0,0,40,38,<=50K
23,3,183358,11,9,4,2,1,4,1,0,0,40,32,<=50K
38,3,165930,11,9,2,2,0,4,1,0,0,40,38,<=50K
18,6,391257,15,10,4,7,1,4,0,0,0,40,38,<=50K
59,3,186385,0,6,2,6,0,4,1,0,0,40,38,<=50K
43,3,76487,1,7,2,2,0,4,1,0,0,40,38,<=50K
27,3,114967,9,13,4,11,3,4,1,0,0,40,38,<=50K
